OBJECTID,COUNTY,CNTYCODE,LAND,ISLAND,TAG,GlobalID,created_user,created_date,last_edited_user,last_edited_date,ShapeSTArea,ShapeSTLength
5396,Sagadahoc,23,y,y,n,{9B3A18D3-E8C1-4002-AB0C-FD813CD9F5AE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,61.485514075,29.4703407561525
5397,Sagadahoc,23,y,y,n,{3506A20E-4E51-49E9-8013-58CCE0905716},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,186294.6394547,2129.41034620539
5398,Sagadahoc,23,y,y,n,{7124B300-9991-4A7F-8DFC-DB88ADD08267},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,659.43011409,116.194455342299
5399,Sagadahoc,23,y,y,n,{3D75C4F9-BA43-4872-BA93-58DA03B3562F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,640.535945105,111.133787467533
5400,Sagadahoc,23,y,y,n,{C278A19D-C5BC-439A-9C76-1221699EB9B8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5805284.70844705,15594.2577154312
5401,Waldo,27,n,n,n,{9C13AC83-94A8-4BA0-88DC-23CBDE192CE6},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,262536848.945221,338547.42365552
5402,Waldo,27,y,y,n,{725BAF95-E79A-4BA6-870C-CA9913ED3BB7},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,111090.01892033,1286.13691742364
5403,Waldo,27,y,y,n,{82DB3D2A-8F49-477D-B99B-229361B962FD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,485.29953125,99.9593976328641
5404,Waldo,27,y,y,n,{D2BBCAA5-6507-48F2-9027-D9C86782FE5C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1613.68397499,196.537645165146
5405,Waldo,27,y,y,n,{9DE44225-CDFC-4C22-8E86-019109186DA8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,30875.109960915,877.725014601997
5406,Waldo,27,y,y,n,{8CC20410-6F8A-4E66-8524-4E008D76568C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,27169.82689536,694.087004741164
5407,Waldo,27,y,y,n,{5FD11E76-3365-4D77-9B95-F8FF4876180B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,880049.807215775,6735.22364702308
5408,Waldo,27,y,y,n,{6F13D8C1-CE2E-477A-8630-003CFB56E86E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,910.13455625,133.535824776369
5409,Waldo,27,y,y,n,{1FA17AA1-E5FA-43D1-B63A-1669116610FD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,97797.202267255,1533.21811780506
5410,Waldo,27,y,y,n,{3B662357-EE96-485E-ABD2-9E98023B8593},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1221.459481225,130.482651303574
5411,Waldo,27,y,y,n,{96496556-13FC-4DFB-A4A7-A092EA2F1E94},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,59.046933585,32.4169298794326
5412,Waldo,27,y,y,n,{89DCB28F-C84B-4B8D-8A30-AA8BF0430C87},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,977.753343745,129.881112280819
5413,Waldo,27,y,y,n,{72E5B808-03ED-431B-8A44-30079C7A3FBE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,10516.00256722,420.705201389144
5414,Waldo,27,y,y,n,{CB18C6D1-82AB-4872-9DEE-E10C044BC739},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3488782.7702815,12212.9524328546
5415,Waldo,27,y,y,n,{FE9E3D4F-229B-4F82-AC03-805AE5AEF914},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,271791.95608756,2748.89514898525
5416,Waldo,27,y,y,n,{C0A59B40-649C-4F9D-8173-BCAA96B2C296},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,523222.71126399,3818.85060178127
5417,Waldo,27,y,y,n,{2BF2D20D-65A8-4DFA-9CA3-32BC82646A5F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1745.99907498,155.190195523769
5418,Waldo,27,y,y,n,{3306B035-DC3F-403A-B3A0-445ABC60B070},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,379.00079065,103.994034316225
5419,Waldo,27,y,y,n,{878033D1-9A07-41CE-8D16-2D780BD18FF9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8045.130585985,345.865807734929
5420,Waldo,27,y,y,n,{12D497AE-B6BE-46B9-89FA-E75DB842210B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,46471.15946092,930.023087019627
5421,Waldo,27,y,y,n,{6089BE0E-8979-457F-9514-0205399ADED2},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,101546.044032835,1434.18716619602
5422,Waldo,27,y,y,n,{4A7114F6-4B34-42BF-90C4-62080E5730C6},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,28250.90854846,859.463102423822
5423,Waldo,27,y,y,n,{575067DA-461E-475A-8CE5-3A4558FBB788},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,143.437717185,50.3805693653491
5424,Waldo,27,y,y,n,{D590BA9B-F50B-4638-8245-CBC34D3E9DFF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1764.13500626,186.001268514139
5425,Waldo,27,y,y,n,{3167B5EB-33BE-47A8-8C33-ACC5E3E1F1AC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,839.00935319,109.942945548553
5426,Waldo,27,y,y,n,{9BA8C6D6-2A20-439F-BF16-FFD6A20EA631},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,226.952842185,63.9178613912182
5427,Waldo,27,y,y,n,{48DE08B4-BBFB-4924-BAFC-B7A1EBCD1C3A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1527.321553065,145.445054762075
5428,Waldo,27,y,y,n,{343AEFC2-88B5-4E85-BF1B-DEE7A139C4FA},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,532.27927507,91.8615111392068
5429,Waldo,27,y,y,n,{E58A75D3-8C3A-409D-A22B-A6A1B14EB028},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,31359638.8985954,77716.7332968226
5430,Waldo,27,y,y,n,{F83D0C34-A4C7-4A07-815E-CBF18CFDA655},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,51581.77712492,1339.85729903943
5431,Waldo,27,y,y,n,{0F05EC10-6017-4202-B660-1795ED0E0AFA},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3952885.64861353,8305.57242338107
5432,Waldo,27,y,y,n,{65FE66CC-2547-4FD5-896B-7B8DFA241563},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4107.594317125,303.567631541637
5433,Waldo,27,y,y,n,{3647E266-6D51-4C8B-94FB-B67545CA82FA},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1146.88394061,140.402374457561
5434,Waldo,27,y,y,n,{B6BD1923-C579-453A-83A0-07296A2D91E7},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4501.656740615,241.383418535668
5435,Washington,29,n,n,n,{62F922F0-A8A2-4046-8577-EEC800ADCFFC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,851.37354691,231.585724423182
5436,Washington,29,n,n,n,{DD5D0FB9-DD2E-4ACF-BF9B-55A69FC9D583},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1297006575.91306,2100062.28559688
5437,Washington,29,y,y,n,{8F64E6B9-FDC3-4CD0-80F1-910FC9F80679},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,63070.632162645,1039.1997752962
5438,Washington,29,y,y,n,{FF702CC3-FB81-47FE-AC6D-D3EA4EBA4E6C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,67.453137495,30.9176004415259
5439,Washington,29,y,y,n,{EF45D7E3-3F5C-4205-827A-21CF498A1BEC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,363.326021855,81.6597078167012
5440,Washington,29,y,y,n,{7AC2C480-AB56-4BB8-BA85-3E54944B802E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,201.955743755,58.2761796152905
5441,Washington,29,y,y,n,{4D1C3D7C-DE0F-402C-AF7F-C605F318695D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2105.65441877,223.808246899305
5442,Washington,29,y,y,n,{5A01C661-CD41-4B92-8B2E-9A25D827DCA3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,6455.10427809,468.609668120169
5443,Washington,29,y,y,n,{B8929303-E1D8-43DB-8D68-342FA2DC4470},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4813.12150939,397.660504952911
5444,Washington,29,y,y,n,{218C962C-3E2F-4876-8EA3-3CCB55BCA380},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,57362.73909679,1914.09734395691
5445,Washington,29,y,y,n,{9FBD6D2B-C78C-45B9-8E31-5B6465ADB14F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,792.5187187,102.085581945298
5446,Washington,29,y,y,n,{A6600C68-05C8-4425-B20C-5C4B575B47BB},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8517.92157815,453.666951571685
5447,Washington,29,y,y,n,{14BEDE87-2B28-48F3-9C93-43AAEFC60488},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3065.204649955,234.150759787839
5448,Washington,29,y,y,n,{9954E167-C670-45BE-9786-65B848D5C89B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,106.7961469,39.1733514404117
5449,Washington,29,y,y,n,{162F64F6-B177-4DFD-8003-AF8BF29BD32C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3135.59091875,233.846888970843
5450,Washington,29,y,y,n,{348DB8DC-70C5-420C-9E73-F0E73BEF06BA},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,284.40824686,68.9458609734461
5451,Washington,29,y,y,n,{ED3687DE-0BFE-4D46-B61E-132A60233492},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,46.89249996,27.1943278264913
5452,Washington,29,y,y,n,{C540849D-1C6F-4D44-930B-71C5D6EE8AE8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,18589.650159425,673.072633312726
5453,Washington,29,y,y,n,{56AC8EA1-0127-4A8C-83BC-7669B442EC94},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,175.09443439,51.6602307216398
5454,Washington,29,y,y,n,{282A5F6A-1F8C-42DD-9666-0169844BF58F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,872.535562535,123.031621477775
5455,Washington,29,y,y,n,{D810CE12-A42B-49C6-AAF2-C709C3D90DAC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,121.235584375,42.5282810522808
5456,Washington,29,y,y,n,{24BD85B1-FE4A-41D3-B7B1-2E616D2A9188},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,78.07843127,34.8097068322703
5457,Washington,29,y,y,n,{ECE326DD-54BA-42EC-87A1-85F21553266C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,94.920656235,40.2542961603559
5458,Washington,29,y,y,n,{A38445C3-CFA1-4206-B596-2F3A6BC4681B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5568.98457815,544.888900677919
5459,Washington,29,y,y,n,{31A57647-3544-41D2-8606-C36615F5CB85},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,73.95484685,36.481724504882
5460,Washington,29,y,y,n,{267E2FD5-88E0-47E5-9DF6-B6646BB5FA1C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,970.62643744,136.842706102602
5461,Washington,29,y,y,n,{1E1072C5-0E04-474D-B475-D34A7E9C0B96},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,199.003178145,60.9964707341762
5462,Washington,29,y,y,n,{CD37CB12-BA43-41D8-A4ED-F31DBD8EE3E0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2114.152493735,265.699545319955
5463,Washington,29,y,y,n,{3DED3FE8-F249-45F5-A799-9FA0A484B7A5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,7264.399256255,466.791238665555
5464,Washington,29,y,y,n,{EB00FE60-224C-4608-BC7B-4C920FF06333},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8398.62337809,437.608085489255
5465,Washington,29,y,y,n,{5616D3DB-2E89-4579-9A65-8CB000C38385},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,62.843471845,31.223540597038
5466,Washington,29,y,y,n,{211D460C-0B4D-47FF-A89A-79C90842F2D2},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,281.42150938,66.1389205782688
5467,Washington,29,y,y,n,{E33B90DC-73AC-42A1-9306-98718B6CFE38},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,89.40676562,40.6132282207453
5468,Washington,29,y,y,n,{0E0C627C-D411-4E0D-B215-6CB35DA0EDF1},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,175.327687505,54.7685416689198
5469,Washington,29,y,y,n,{8E51860E-C6B2-4983-8789-1938B84E21B0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,232.78148432,63.4267843302071
5470,Washington,29,y,y,n,{FDD90F26-FA3C-481A-BEBF-8B10A4D44C9A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,351.079049965,76.5331154603456
5471,Washington,29,y,y,n,{7B2F2462-19FD-4DE1-AA27-828E0D90C0F9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,252.220565585,62.4278669257987
5472,Washington,29,y,y,n,{33AB621D-5C5A-4460-83E3-D764DC05F2F6},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4846.67479064,271.746341000629
5473,Washington,29,y,y,n,{62E11D32-FE12-4FC8-A267-F669FFDEBA96},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2028.97720311,179.934998019985
5474,Washington,29,y,y,n,{0B568666-E77D-4150-A9D2-57EA8B6FAE4C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,27.28148123,22.714129616108
5475,Washington,29,y,y,n,{3A6BB093-5122-46B7-8C1E-C7714D388422},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,199.862178135,55.4350137989744
5476,Washington,29,y,y,n,{D36EA1B8-B369-409E-97CE-37EAD11E2864},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1600.855934395,149.489180009121
5477,Washington,29,y,y,n,{C18D84E1-F449-492A-AFA5-88CF1B89499F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3097.109071845,226.721990548857
5478,Washington,29,y,y,n,{2E69082B-4387-4403-8055-D1A1A3439B1F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,98.23615624,47.9895752517988
5479,Washington,29,y,y,n,{3D7741AC-5DBD-4713-B9B5-A458D62F0045},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,29.3117,22.1392014392329
5480,Washington,29,y,y,n,{6A97B44C-A13A-4C2C-B4FF-CAEB6E917CC2},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,21.12500001,18.4874806484174
5481,Washington,29,y,y,n,{9A14CC16-CC49-458B-B991-5DCFD9B124A9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,37.18867189,23.5421313469414
5482,Washington,29,y,y,n,{41595E69-08BE-4355-AA7F-8DFDCFD60E5E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,54.780768765,27.8976265044511
5483,Washington,29,y,y,n,{A745057C-C467-40F4-9A7F-8F57339B17F6},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,74.157878145,32.3478458469552
5484,Washington,29,y,y,n,{545767C2-8DC2-4C7D-82A4-4414A4592858},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,557.219631265,114.930994529369
5485,Washington,29,y,y,n,{6834C2DF-9F69-4CFE-910C-B76982F1BC45},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1118.59283129,192.912115347549
5486,Washington,29,y,y,n,{589B54AA-6E82-470C-BE75-19712B7C34B8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,232.20526249,68.4907259787931
5487,Washington,29,y,y,n,{FC629339-B2F1-4DC7-BEA7-6FC7BA5BEE98},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,78441.762843645,1639.62708875246
5488,Washington,29,y,y,n,{C9CAABD6-1160-4440-AD8F-AD828DB6D05F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1541.534209375,160.603737505116
5489,Washington,29,y,y,n,{22C54238-0220-4C0D-BAD6-8D5B1D09C66B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1004.93722187,151.996992625763
5490,Washington,29,y,y,n,{BB1A495A-756B-4F41-8A1B-11780D357006},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,143.309975,49.7442277170822
5491,Washington,29,y,y,n,{1F0D09B0-500F-46CB-821D-9B5EFD1F9807},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,65.86568126,36.4264982902531
5492,Washington,29,y,y,n,{78840FB3-D03D-452E-8947-CAD4BA46F6B9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4144.076431235,265.746137160426
5493,Washington,29,y,y,n,{6F35DB8A-D55C-4C7D-B43C-EED1BD7E599B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,6446.036806275,322.697648660373
5494,Washington,29,y,y,n,{53C2A8FE-F1B2-4AF2-BB7F-304A5951116D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,35175.74348125,1002.64129524383
5495,Washington,29,y,y,n,{051A55E0-4F85-4F61-841E-10BFB45F3131},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4133.37361563,242.366332804446
5496,Washington,29,y,y,n,{587D3198-7345-4D64-89D2-D88095A27DC4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,640.45261877,91.7184490898319
5497,Washington,29,y,y,n,{5F6D9970-D782-4062-B982-469F08E3D8BD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,89.952615635,40.7357613898481
5498,Washington,29,y,y,n,{EDCE3BEE-6651-43C8-93D5-4A8210845FC5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,7883.046099955,414.610199266178
5499,Washington,29,y,y,n,{EC3EC8AC-CCA1-4265-9D74-1300C797AD71},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2066.896078085,209.155074276339
5500,Washington,29,y,y,n,{2F1B0CB4-5A68-413F-A853-17A6B06BEB76},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,725.85639993,100.37415340585
5501,Washington,29,y,y,n,{F779FFED-4888-4E44-A9D5-18C657E83DBE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,11206.51028754,584.168022529906
5502,Washington,29,y,y,n,{7CC30B7A-C87A-4255-BBA4-72E2BF344283},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,49113.455790565,1032.69805788222
5503,Washington,29,y,y,n,{0DA3CBF3-52FA-42B3-970F-C0A74A791C6C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,141.466993775,47.3279066361657
5504,Washington,29,y,y,n,{21FCFBB5-EAF7-4C1F-AC2B-AC31006D1DF5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,115.733953135,41.2374769103182
5505,Washington,29,y,y,n,{B72FF898-49EE-4C16-AD38-AAE03275F7D6},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,32.03120625,22.9966710209024
5506,Washington,29,y,y,n,{BAA788AE-7C52-418E-8309-68C3EF4ED817},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,70.264793745,32.2775194386407
5507,Washington,29,y,y,n,{A6DC02D4-C5D2-4A73-AC04-80F31B3F6BA9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,48.71798748,27.3682649951667
5508,Washington,29,y,y,n,{6B1F6AB7-8A4A-4A93-92B5-4A7378DF8BBB},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,147.343900005,50.8209750853041
5509,Washington,29,y,y,n,{0FE58F97-3BF5-419A-BDA8-757912EB0950},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,399.29165627,81.1391736187792
5510,Washington,29,y,y,n,{C2A78C11-666F-414E-94CA-80CF7F9C8FBF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,26498.05560933,637.894049195494
5511,Washington,29,y,y,n,{5C1406B9-58EF-4D04-81AE-212B2691B5FC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1646.264134395,186.482221465648
5512,Washington,29,y,y,n,{FB71EBCD-205D-4A20-8963-4F61BE08F853},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,58.6092125,40.0201644002171
5513,Washington,29,y,y,n,{53553F7C-AED6-4A47-AAA8-0865A8F9EBCE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5670.610512605,385.598403863287
5514,Washington,29,y,y,n,{9278AAB5-F016-4D6C-8709-F9F43FE048AF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,64.702818725,34.6816566250704
5515,Washington,29,y,y,n,{D7F66C9E-C26A-40E1-A2A4-DA02614E6CD3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,172.763556265,62.3290587286437
5516,Washington,29,y,y,n,{C33C338B-F173-46F1-9989-F16DC9564D85},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,41.563493775,26.4641638657573
5517,Washington,29,y,y,n,{6E99F11B-35AF-43A7-8C2D-F127E7AEB338},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,27.189112465,20.919057949366
5518,Washington,29,y,y,n,{C77C2E0F-6762-42FD-B6A5-E812B767A576},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,42.12378122,27.5733326403948
5519,Washington,29,y,y,n,{1BBABFF9-ABCE-4110-8F5A-235581E3D0B4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,53.062396875,28.9518522268131
5520,Washington,29,y,y,n,{E799DF9B-6F70-4DE4-B677-295219C68DA5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,167.82957502,56.7802345642515
5521,Washington,29,y,y,n,{62FABF57-E990-441C-B748-F1D23F1C5232},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,44.486034355,25.3285175924148
5522,Washington,29,y,y,n,{91292BD1-5364-4666-8978-3D3B23134E33},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,108798.865928035,1975.99965742242
5523,Washington,29,y,y,n,{4A799E47-58F8-466F-91D8-E16156C81A6B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,103931.66883135,2302.70527244975
5524,Washington,29,y,y,n,{F611BAB7-0B91-4132-B62E-F59007B3C514},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,12479.58000941,597.238801952727
5525,Washington,29,y,y,n,{A18B5465-ABCB-4D9F-96FC-A93D85988241},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,18394.01931856,731.369371276396
5526,Washington,29,y,y,n,{C93DE1F2-435E-407E-B8D9-3A9E154EF744},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2149.52969067,215.793562261573
5527,Washington,29,y,y,n,{BA86E17B-E7A9-492E-90A3-BCEED8446518},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,191.984790685,52.3088189721455
5528,Washington,29,y,y,n,{18FA18F0-0EA2-4C4A-BD93-C6D3DC32A405},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,52.18815624,31.0206677245515
5529,Washington,29,y,y,n,{3A195E7F-D043-4290-87D6-ECD661E7EB80},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,104.62644063,56.1009531491244
5530,Washington,29,y,y,n,{57A9A200-85DF-4687-90D5-9DE4E58B72E3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,221.723500045,71.0270747307419
5531,Washington,29,y,y,n,{C00628C2-EE2A-44B6-B0DB-165272D79D75},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,15674.074506225,716.745913139271
5532,Washington,29,y,y,n,{15B75EF1-51F9-4F26-88AB-958BCEF81792},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2702.257062505,225.934304328145
5533,Washington,29,y,y,n,{0E1BE14E-685F-4C90-A4FC-E3D3C55B6AED},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,42343.03712814,883.447418855134
5534,Washington,29,y,y,n,{AE12B2B7-8CE8-4E44-AE9D-B5F6F059DC23},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,194.90403751,53.8710029524244
5535,Washington,29,y,y,n,{15AA057F-5B9F-4B70-8386-BDE306BD0617},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3117.891503175,232.752958800775
5536,Washington,29,y,y,n,{71855A2D-5F8E-4E26-8106-08FA05AC8637},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,49.87404375,28.5785912425028
5537,Washington,29,y,y,n,{4C7777E5-3211-4650-8822-F8D2BDD36581},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,78470.26455622,1844.76512311006
5538,Washington,29,y,y,n,{EE0845D5-91B3-4836-BD54-8415D09623F0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,82.280493735,38.2051736001744
5539,Washington,29,y,y,n,{1D8A9C73-EAF9-4959-A621-E4B89E763960},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,142.297806225,51.884855546404
5540,Washington,29,y,y,n,{06013AB5-FB24-43C8-BAFC-89B7BE2FBA44},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1333.44510941,138.899023546077
5541,Washington,29,y,y,n,{796A622D-A4FC-454A-9C6B-17EB5F3A25F6},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,855.69773438,106.416368052016
5542,Washington,29,y,y,n,{4DFB8A64-D5D9-40F5-B49D-7A3AFC84DB65},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,194841.71347504,3397.08197692745
5543,Washington,29,y,y,n,{A2F73EF9-0EC1-47AE-BA50-70AEF26B16F0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1151.47938439,134.856929785819
5544,Washington,29,y,y,n,{D2486A1F-4E60-4C8E-B974-A23ADB6FD21F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5136.69031252,265.014803867505
5545,Washington,29,y,y,n,{529DBD12-6F99-4B92-A5B0-7C9F3FA66932},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4286592.46584035,12915.0708618298
5546,Washington,29,y,y,n,{D22E9B17-D969-47F9-9998-A52330BB52B8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,519.575118725,94.617412678502
5547,Washington,29,y,y,n,{79AFC2BE-CA01-4493-9947-8F4DD4ADB27A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,228.39128441,65.2016802585447
5548,Washington,29,y,y,n,{2CB05E1B-EF2B-4F73-A8F2-4733F8FDA1B9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,153.922512485,50.3740376515541
